id_bureau,% Abs/Ins,Nom,% Voix/Ins,% Voix/Exp,Nom.1,% Voix/Ins.1,% Voix/Exp.1
89338_0001,33.17,MACRON,30.65,51.12,LE PEN,29.31,48.88
89338_0002,26.84,MACRON,35.55,53.08,LE PEN,31.42,46.92
89338_0003,29.82,MACRON,31.76,49.25,LE PEN,32.73,50.75
89339_0001,25.0,MACRON,29.29,45.56,LE PEN,35.0,54.44
89341_0001,21.51,MACRON,26.16,36.87,LE PEN,44.8,63.13
89342_0001,20.72,MACRON,38.96,52.58,LE PEN,35.14,47.42
89344_0001,23.5,MACRON,35.61,50.0,LE PEN,35.61,50.0
89344_0002,20.62,MACRON,22.68,29.73,LE PEN,53.61,70.27
89345_0001,36.17,MACRON,29.57,49.28,LE PEN,30.43,50.72
89345_0002,29.94,MACRON,31.91,49.46,LE PEN,32.6,50.54
89345_0003,38.23,MACRON,40.14,68.02,LE PEN,18.88,31.98
89345_0004,27.78,MACRON,27.08,40.21,LE PEN,40.28,59.79
89346_0001,24.42,MACRON,40.86,62.15,LE PEN,24.88,37.85
89346_0002,20.96,MACRON,51.16,69.2,LE PEN,22.77,30.8
89346_0003,21.84,MACRON,47.94,66.45,LE PEN,24.21,33.55
89346_0004,22.37,MACRON,44.08,63.11,LE PEN,25.77,36.89
89347_0001,19.55,MACRON,32.69,44.35,LE PEN,41.03,55.65
89348_0001,27.91,MACRON,31.11,47.37,LE PEN,34.57,52.63
89348_0002,27.54,MACRON,26.52,39.36,LE PEN,40.86,60.64
89349_0001,19.88,MACRON,36.14,50.21,LE PEN,35.84,49.79
89350_0001,24.88,MACRON,24.39,33.78,LE PEN,47.8,66.22
89351_0001,19.42,MACRON,29.13,39.5,LE PEN,44.62,60.5
89352_0001,16.03,MACRON,32.07,40.64,LE PEN,46.84,59.36
89353_0001,18.12,MACRON,26.13,35.38,LE PEN,47.74,64.62
89354_0001,20.63,MACRON,34.44,47.46,LE PEN,38.12,52.54
89354_0002,26.68,MACRON,29.26,44.62,LE PEN,36.32,55.38
89355_0001,17.21,MACRON,38.52,48.96,LE PEN,40.16,51.04
89359_0001,22.29,MACRON,34.98,47.68,LE PEN,38.39,52.32
89360_0001,18.57,MACRON,34.64,48.74,LE PEN,36.43,51.26
89361_0001,27.8,MACRON,29.27,45.45,LE PEN,35.12,54.55
89362_0001,18.42,MACRON,33.55,44.74,LE PEN,41.45,55.26
89363_0001,25.33,MACRON,38.67,64.44,LE PEN,21.33,35.56
89364_0001,29.68,MACRON,33.57,58.64,LE PEN,23.67,41.36
89365_0001,23.67,MACRON,30.19,43.1,LE PEN,39.86,56.9
89367_0001,24.09,MACRON,33.05,49.21,LE PEN,34.12,50.79
89368_0001,26.49,MACRON,34.0,51.03,LE PEN,32.62,48.97
89369_0001,18.62,MACRON,28.57,37.21,LE PEN,48.21,62.79
89370_0001,28.39,MACRON,30.06,45.63,LE PEN,35.81,54.37
89371_0001,17.81,MACRON,41.1,55.56,LE PEN,32.88,44.44
89373_0001,16.73,MACRON,34.82,46.13,LE PEN,40.66,53.87
89374_0001,9.38,MACRON,28.13,34.62,LE PEN,53.13,65.38
89375_0001,28.95,MACRON,25.0,39.58,LE PEN,38.16,60.42
89376_0001,23.24,MACRON,32.39,45.1,LE PEN,39.44,54.9
89377_0001,31.34,MACRON,17.91,29.27,LE PEN,43.28,70.73
89378_0001,20.52,MACRON,34.51,47.93,LE PEN,37.5,52.07
89379_0001,15.38,MACRON,47.86,60.22,LE PEN,31.62,39.78
89380_0001,17.07,MACRON,42.01,55.36,LE PEN,33.88,44.64
89382_0001,24.92,MACRON,36.12,53.63,LE PEN,31.23,46.37
89382_0002,26.17,MACRON,33.4,50.89,LE PEN,32.23,49.11
89383_0001,20.21,MACRON,40.43,57.58,LE PEN,29.79,42.42
89384_0001,22.32,MACRON,32.53,45.08,LE PEN,39.62,54.92
89385_0001,26.32,MACRON,27.63,43.75,LE PEN,35.53,56.25
89386_0001,14.29,MACRON,25.97,39.22,LE PEN,40.26,60.78
89387_0001,34.18,MACRON,37.99,64.16,LE PEN,21.22,35.84
89387_0002,43.8,MACRON,27.33,52.53,LE PEN,24.7,47.47
89387_0003,38.49,MACRON,38.19,66.55,LE PEN,19.2,33.45
89387_0004,43.23,MACRON,29.11,54.78,LE PEN,24.03,45.22
89387_0005,32.64,MACRON,34.84,56.03,LE PEN,27.34,43.97
89387_0006,37.86,MACRON,37.96,64.5,LE PEN,20.9,35.5
89387_0007,32.65,MACRON,39.91,64.0,LE PEN,22.45,36.0
89387_0008,35.8,MACRON,31.76,54.78,LE PEN,26.21,45.22
89387_0009,33.12,MACRON,38.82,63.67,LE PEN,22.15,36.33
89387_0010,31.63,MACRON,38.78,62.17,LE PEN,23.6,37.83
89387_0011,35.97,MACRON,32.81,55.34,LE PEN,26.48,44.66
89387_0012,32.39,MACRON,34.99,57.43,LE PEN,25.93,42.57
89387_0013,37.41,MACRON,29.23,50.98,LE PEN,28.1,49.02
89387_0014,34.67,MACRON,36.47,60.67,LE PEN,23.65,39.33
89387_0015,46.42,MACRON,26.26,53.33,LE PEN,22.98,46.67
89387_0016,50.37,MACRON,27.47,58.33,LE PEN,19.62,41.67
89387_0017,59.52,MACRON,21.86,57.84,LE PEN,15.94,42.16
89387_0018,50.79,MACRON,24.84,54.3,LE PEN,20.91,45.7
89388_0001,30.59,MACRON,27.4,41.81,LE PEN,38.13,58.19
89390_0001,19.47,MACRON,26.99,36.64,LE PEN,46.68,63.36
89391_0001,24.92,MACRON,27.09,39.81,LE PEN,40.95,60.19
89392_0001,18.69,MACRON,25.25,34.72,LE PEN,47.47,65.28
89393_0001,17.35,MACRON,31.63,41.89,LE PEN,43.88,58.11
89394_0001,37.08,MACRON,16.85,28.85,LE PEN,41.57,71.15
89395_0001,25.91,MACRON,26.52,39.55,LE PEN,40.55,60.45
89397_0001,29.24,MACRON,26.25,39.5,LE PEN,40.2,60.5
89398_0001,26.02,MACRON,26.96,38.57,LE PEN,42.95,61.43
89399_0001,25.68,MACRON,27.85,41.12,LE PEN,39.88,58.88
89400_0001,20.23,MACRON,36.96,50.0,LE PEN,36.96,50.0
89402_0001,20.71,MACRON,23.67,32.26,LE PEN,49.7,67.74
89403_0001,17.89,MACRON,52.63,68.49,LE PEN,24.21,31.51
89404_0001,25.42,MACRON,32.3,46.9,LE PEN,36.58,53.1
89405_0001,26.57,MACRON,37.2,55.0,LE PEN,30.43,45.0
89405_0002,30.56,MACRON,25.0,38.3,LE PEN,40.28,61.7
89405_0003,23.08,MACRON,25.38,38.82,LE PEN,40.0,61.18
89406_0001,13.95,MACRON,37.21,44.44,LE PEN,46.51,55.56
89407_0001,21.57,MACRON,35.28,48.94,LE PEN,36.8,51.06
89407_0002,28.57,MACRON,32.47,51.55,LE PEN,30.52,48.45
89407_0003,28.32,MACRON,26.11,39.86,LE PEN,39.38,60.14
89408_0001,19.75,MACRON,32.77,46.43,LE PEN,37.82,53.57
89409_0001,34.78,MACRON,36.23,60.98,LE PEN,23.19,39.02
89410_0001,13.04,MACRON,38.04,50.72,LE PEN,36.96,49.28
89411_0001,22.22,MACRON,24.81,34.29,LE PEN,47.55,65.71
89411_0002,22.12,MACRON,24.34,34.81,LE PEN,45.58,65.19
89411_0003,24.47,MACRON,38.3,56.25,LE PEN,29.79,43.75
89412_0001,24.32,MACRON,36.04,51.28,LE PEN,34.23,48.72
89413_0001,10.0,MACRON,32.5,39.39,LE PEN,50.0,60.61
89414_0001,24.62,MACRON,25.51,36.35,LE PEN,44.66,63.65
89415_0001,11.61,MACRON,44.52,59.48,LE PEN,30.32,40.52
89416_0001,30.19,MACRON,36.96,56.46,LE PEN,28.5,43.54
89417_0001,17.17,MACRON,49.49,66.22,LE PEN,25.25,33.78
89418_0001,36.35,MACRON,34.09,59.04,LE PEN,23.65,40.96
89418_0002,31.27,MACRON,31.84,51.76,LE PEN,29.68,48.24
89418_0003,27.81,MACRON,31.16,46.7,LE PEN,35.56,53.3
89418_0004,37.7,MACRON,33.28,55.82,LE PEN,26.34,44.18
89419_0001,26.49,MACRON,31.2,45.64,LE PEN,37.17,54.36
89419_0002,26.63,MACRON,32.34,47.09,LE PEN,36.34,52.91
89420_0001,20.83,MACRON,34.88,47.38,LE PEN,38.73,52.62
89420_0002,22.64,MACRON,37.74,58.82,LE PEN,26.42,41.18
89420_0003,18.79,MACRON,43.64,57.6,LE PEN,32.12,42.4
89422_0001,28.95,MACRON,28.95,40.74,LE PEN,42.11,59.26
89423_0001,25.4,MACRON,31.75,45.45,LE PEN,38.1,54.55
89424_0001,17.65,MACRON,36.13,50.0,LE PEN,36.13,50.0
89425_0001,20.0,MACRON,33.65,45.69,LE PEN,40.0,54.31
89426_0001,18.98,MACRON,30.66,45.16,LE PEN,37.23,54.84
89427_0001,15.03,MACRON,34.86,46.26,LE PEN,40.5,53.74
89428_0001,22.06,MACRON,30.64,43.25,LE PEN,40.2,56.75
89430_0001,25.87,MACRON,33.33,49.26,LE PEN,34.33,50.74
89431_0001,22.22,MACRON,26.39,38.0,LE PEN,43.06,62.0
89432_0001,22.98,MACRON,26.37,38.11,LE PEN,42.82,61.89
89433_0001,18.03,MACRON,40.98,55.56,LE PEN,32.79,44.44
89434_0001,21.62,MACRON,17.12,24.36,LE PEN,53.15,75.64
89436_0001,21.86,MACRON,29.32,42.09,LE PEN,40.34,57.91
89437_0001,24.21,MACRON,32.28,46.23,LE PEN,37.54,53.77
89438_0001,20.88,MACRON,36.64,50.1,LE PEN,36.5,49.9
89438_0002,21.67,MACRON,34.7,48.72,LE PEN,36.52,51.28
89439_0001,29.56,MACRON,22.78,34.71,LE PEN,42.84,65.29
89439_0002,18.56,MACRON,26.95,33.83,LE PEN,52.69,66.17
89439_0003,20.81,MACRON,27.92,39.01,LE PEN,43.65,60.99
89440_0001,26.22,MACRON,27.44,40.0,LE PEN,41.16,60.0
89441_0001,25.05,MACRON,32.24,47.97,LE PEN,34.97,52.03
89441_0002,23.78,MACRON,41.96,66.67,LE PEN,20.98,33.33
89442_0001,27.47,MACRON,25.27,37.7,LE PEN,41.76,62.3
89443_0001,22.86,MACRON,31.59,45.33,LE PEN,38.1,54.67
89443_0002,22.72,MACRON,26.39,37.24,LE PEN,44.49,62.76
89445_0001,16.22,MACRON,29.73,44.0,LE PEN,37.84,56.0
89446_0001,21.94,MACRON,46.71,68.66,LE PEN,21.32,31.34
89446_0002,18.33,MACRON,31.67,46.34,LE PEN,36.67,53.66
89447_0001,25.81,MACRON,28.23,42.17,LE PEN,38.71,57.83
89449_0001,29.65,MACRON,20.65,31.89,LE PEN,44.1,68.11
89449_0002,26.19,MACRON,26.19,39.57,LE PEN,40.0,60.43
89450_0001,23.39,MACRON,30.57,43.12,LE PEN,40.33,56.88
89451_0001,14.2,MACRON,40.34,51.45,LE PEN,38.07,48.55
89452_0001,20.53,MACRON,27.15,38.32,LE PEN,43.71,61.68
89453_0001,19.8,MACRON,43.17,59.19,LE PEN,29.76,40.81
89456_0001,27.59,MACRON,22.41,34.95,LE PEN,41.7,65.05
89458_0001,18.75,MACRON,23.61,30.09,LE PEN,54.86,69.91
89459_0001,21.57,MACRON,25.49,34.76,LE PEN,47.84,65.24
89460_0001,32.15,MACRON,24.22,38.1,LE PEN,39.35,61.9
89460_0002,25.74,MACRON,26.54,40.41,LE PEN,39.14,59.59
89460_0003,31.0,MACRON,23.35,36.3,LE PEN,40.98,63.7
89461_0001,35.43,MACRON,25.45,40.84,LE PEN,36.86,59.16
89462_0001,23.53,MACRON,27.6,40.67,LE PEN,40.27,59.33
89463_0001,18.6,MACRON,36.74,50.97,LE PEN,35.35,49.03
89464_0001,32.4,MACRON,30.32,48.16,LE PEN,32.64,51.84
89464_0002,33.11,MACRON,30.87,51.09,LE PEN,29.55,48.91
89464_0003,33.53,MACRON,21.82,36.09,LE PEN,38.64,63.91
89464_0004,26.34,MACRON,28.19,41.27,LE PEN,40.11,58.73
89465_0001,20.92,MACRON,18.37,25.0,LE PEN,55.1,75.0
89466_0001,13.24,MACRON,39.34,50.71,LE PEN,38.24,49.29
89467_0001,16.18,MACRON,21.81,27.89,LE PEN,56.39,72.11
89468_0001,28.84,MACRON,23.2,36.27,LE PEN,40.75,63.73
89469_0001,23.85,MACRON,27.22,39.84,LE PEN,41.11,60.16
89470_0001,11.22,MACRON,32.65,39.02,LE PEN,51.02,60.98
89471_0001,19.47,MACRON,34.22,45.67,LE PEN,40.71,54.33
89472_0001,24.65,MACRON,29.58,44.92,LE PEN,36.27,55.08
89472_0002,17.54,MACRON,26.32,32.61,LE PEN,54.39,67.39
89474_0001,25.21,MACRON,27.27,39.52,LE PEN,41.74,60.48
89475_0001,19.59,MACRON,34.02,46.48,LE PEN,39.18,53.52
89477_0001,20.83,MACRON,22.22,31.37,LE PEN,48.61,68.63
89478_0001,26.4,MACRON,30.0,45.36,LE PEN,36.13,54.64
89479_0001,20.81,MACRON,38.91,53.75,LE PEN,33.48,46.25
89480_0001,25.51,MACRON,25.96,37.08,LE PEN,44.05,62.92
89481_0001,28.41,MACRON,18.18,29.09,LE PEN,44.32,70.91
89482_0001,18.45,MACRON,45.63,59.49,LE PEN,31.07,40.51
89483_0001,25.19,MACRON,28.64,42.18,LE PEN,39.26,57.82
89485_0001,25.48,MACRON,38.22,54.55,LE PEN,31.85,45.45
89486_0001,28.47,MACRON,22.22,34.04,LE PEN,43.06,65.96
90001_0001,24.3,MACRON,33.0,48.68,LE PEN,34.78,51.32
90002_0001,20.15,MACRON,32.6,44.72,LE PEN,40.29,55.28
90003_0001,19.53,MACRON,29.69,42.22,LE PEN,40.63,57.78
90004_0001,19.59,MACRON,33.08,44.37,LE PEN,41.48,55.63
90005_0001,18.68,MACRON,33.62,45.88,LE PEN,39.66,54.12
90006_0001,25.29,MACRON,29.18,50.34,LE PEN,28.79,49.66
90007_0001,17.23,MACRON,46.64,63.07,LE PEN,27.31,36.93
90008_0001,19.51,MACRON,43.22,59.72,LE PEN,29.16,40.28
90008_0002,25.66,MACRON,36.21,54.84,LE PEN,29.82,45.16
90008_0003,32.68,MACRON,33.66,55.54,LE PEN,26.95,44.46
90009_0001,31.85,MACRON,27.51,44.25,LE PEN,34.65,55.75
90009_0002,29.72,MACRON,31.05,48.87,LE PEN,32.48,51.13
90009_0003,35.09,MACRON,31.31,52.61,LE PEN,28.21,47.39
90009_0004,31.05,MACRON,24.71,38.54,LE PEN,39.42,61.46
90010_0001,29.17,MACRON,42.86,66.79,LE PEN,21.31,33.21
90010_0002,33.67,MACRON,40.59,67.56,LE PEN,19.49,32.44
90010_0003,31.02,MACRON,44.32,71.9,LE PEN,17.32,28.1
90010_0004,25.22,MACRON,44.39,66.32,LE PEN,22.54,33.68
90010_0005,42.98,MACRON,37.17,75.62,LE PEN,11.99,24.38
90010_0006,28.45,MACRON,34.4,52.53,LE PEN,31.09,47.47
90010_0007,27.44,MACRON,44.32,68.64,LE PEN,20.25,31.36
90010_0008,32.62,MACRON,38.48,64.68,LE PEN,21.01,35.32
90010_0009,31.7,MACRON,38.47,62.27,LE PEN,23.31,37.73
90010_0010,28.31,MACRON,40.64,63.72,LE PEN,23.14,36.28
90010_0011,36.46,MACRON,32.01,55.07,LE PEN,26.11,44.93
90010_0012,34.64,MACRON,37.88,63.32,LE PEN,21.94,36.68
90010_0013,33.77,MACRON,26.2,44.86,LE PEN,32.21,55.14
90010_0029,95.83,MACRON,4.17,100.0,LE PEN,0.0,0.0
90010_0014,34.64,MACRON,32.89,55.11,LE PEN,26.78,44.89
90010_0015,33.41,MACRON,31.66,53.75,LE PEN,27.24,46.25
90010_0016,39.81,MACRON,24.49,46.13,LE PEN,28.59,53.87
90010_0017,27.59,MACRON,33.58,51.93,LE PEN,31.09,48.07
90010_0018,34.66,MACRON,30.98,54.2,LE PEN,26.18,45.8
90010_0019,30.74,MACRON,33.28,55.03,LE PEN,27.2,44.97
90010_0020,33.59,MACRON,32.82,56.2,LE PEN,25.58,43.8
90010_0021,36.43,MACRON,30.42,53.56,LE PEN,26.37,46.44
90010_0022,41.94,MACRON,32.63,62.09,LE PEN,19.92,37.91
90010_0023,35.62,MACRON,39.88,68.22,LE PEN,18.58,31.78
90010_0024,31.1,MACRON,31.81,51.98,LE PEN,29.39,48.02
90010_0025,46.63,MACRON,37.19,76.09,LE PEN,11.69,23.91
90010_0026,45.7,MACRON,34.0,67.25,LE PEN,16.56,32.75
90010_0027,27.43,MACRON,41.28,62.12,LE PEN,25.17,37.88
90010_0028,35.98,MACRON,31.89,55.39,LE PEN,25.68,44.61
90011_0001,16.54,MACRON,56.99,77.5,LE PEN,16.54,22.5
90012_0001,19.59,MACRON,42.32,57.25,LE PEN,31.6,42.75
90013_0001,17.41,MACRON,19.9,26.67,LE PEN,54.73,73.33
90014_0001,25.54,MACRON,20.92,30.2,LE PEN,48.37,69.8
90015_0001,19.48,MACRON,34.63,49.38,LE PEN,35.5,50.62
90016_0001,19.64,MACRON,36.61,51.9,LE PEN,33.93,48.1
90017_0001,26.47,MACRON,27.64,40.75,LE PEN,40.2,59.25
90018_0001,18.67,MACRON,44.0,58.93,LE PEN,30.67,41.07
90019_0001,16.59,MACRON,36.41,49.07,LE PEN,37.79,50.93
90020_0001,16.34,MACRON,41.63,57.22,LE PEN,31.13,42.78
90021_0001,17.61,MACRON,28.17,37.91,LE PEN,46.13,62.09
90022_0001,27.68,MACRON,31.72,48.33,LE PEN,33.92,51.67
90022_0002,24.63,MACRON,32.7,47.02,LE PEN,36.84,52.98
90023_0001,25.21,MACRON,32.48,47.77,LE PEN,35.52,52.23
90024_0001,25.0,MACRON,20.83,29.07,LE PEN,50.83,70.93
90025_0001,23.37,MACRON,20.27,28.92,LE PEN,49.83,71.08
90026_0001,20.15,MACRON,42.39,58.14,LE PEN,30.52,41.86
90027_0001,25.6,MACRON,20.8,29.21,LE PEN,50.4,70.79
90028_0001,21.17,MACRON,28.34,40.09,LE PEN,42.35,59.91
90029_0001,23.15,MACRON,41.23,58.45,LE PEN,29.32,41.55
90030_0001,22.76,MACRON,22.07,30.77,LE PEN,49.66,69.23
90031_0001,17.86,MACRON,35.71,46.73,LE PEN,40.71,53.27
90032_0001,29.17,MACRON,32.36,50.28,LE PEN,32.0,49.72
90032_0002,27.32,MACRON,36.38,54.14,LE PEN,30.82,45.86
90033_0001,33.87,MACRON,28.57,46.75,LE PEN,32.54,53.25
90033_0002,43.76,MACRON,26.38,51.05,LE PEN,25.3,48.95
90033_0003,34.79,MACRON,25.8,44.04,LE PEN,32.78,55.96
90033_0004,28.62,MACRON,30.64,46.27,LE PEN,35.58,53.73
90034_0001,21.95,MACRON,38.37,54.5,LE PEN,32.03,45.5
90035_0001,19.74,MACRON,42.23,59.32,LE PEN,28.96,40.68
90036_0001,16.67,MACRON,33.78,45.18,LE PEN,40.99,54.82
90037_0001,23.45,MACRON,37.84,55.25,LE PEN,30.65,44.75
90039_0001,25.43,MACRON,35.63,52.35,LE PEN,32.43,47.65
90039_0002,21.37,MACRON,47.04,65.32,LE PEN,24.97,34.68
90039_0003,24.97,MACRON,45.78,69.14,LE PEN,20.43,30.86
90041_0001,24.77,MACRON,33.75,50.58,LE PEN,32.97,49.42
90041_0002,21.69,MACRON,32.33,45.61,LE PEN,38.55,54.39
90042_0001,23.4,MACRON,46.12,68.11,LE PEN,21.6,31.89
90042_0002,22.63,MACRON,40.37,57.61,LE PEN,29.71,42.39
90043_0001,22.5,MACRON,27.95,38.56,LE PEN,44.55,61.44
90044_0001,23.9,MACRON,25.85,37.86,LE PEN,42.44,62.14
90045_0001,23.36,MACRON,29.41,42.27,LE PEN,40.17,57.73
90046_0001,19.82,MACRON,26.22,35.39,LE PEN,47.87,64.61
90047_0001,17.3,MACRON,37.08,48.1,LE PEN,40.0,51.9
90048_0001,23.73,MACRON,36.44,51.81,LE PEN,33.9,48.19
90049_0001,21.29,MACRON,27.6,37.96,LE PEN,45.11,62.04
90050_0001,11.11,MACRON,39.68,50.68,LE PEN,38.62,49.32
90051_0001,24.64,MACRON,26.67,39.15,LE PEN,41.45,60.85
90052_0001,26.93,MACRON,28.47,41.52,LE PEN,40.09,58.48
90052_0002,27.87,MACRON,26.1,39.57,LE PEN,39.86,60.43
90052_0003,29.19,MACRON,30.26,46.46,LE PEN,34.87,53.54
90053_0001,23.58,MACRON,29.17,41.42,LE PEN,41.25,58.58
90053_0002,25.47,MACRON,26.56,38.43,LE PEN,42.55,61.57
90054_0001,17.44,MACRON,40.23,55.45,LE PEN,32.33,44.55
90055_0001,15.1,MACRON,31.84,40.84,LE PEN,46.12,59.16
90056_0001,23.87,MACRON,28.95,41.94,LE PEN,40.08,58.06
90057_0001,18.23,MACRON,36.12,50.59,LE PEN,35.28,49.41
90058_0001,14.78,MACRON,31.4,41.03,LE PEN,45.12,58.97
90059_0001,15.91,MACRON,35.45,46.43,LE PEN,40.91,53.57
90060_0001,13.68,MACRON,35.9,45.16,LE PEN,43.59,54.84
90061_0001,18.92,MACRON,21.62,29.63,LE PEN,51.35,70.37
90062_0001,25.32,MACRON,23.18,35.29,LE PEN,42.49,64.71
90063_0001,21.86,MACRON,25.96,35.85,LE PEN,46.45,64.15
90064_0001,29.65,MACRON,25.66,39.46,LE PEN,39.38,60.54
90065_0001,22.31,MACRON,27.19,38.64,LE PEN,43.17,61.36
90066_0001,22.75,MACRON,25.12,35.57,LE PEN,45.5,64.43
90067_0001,24.15,MACRON,27.24,39.82,LE PEN,41.18,60.18
90068_0001,22.89,MACRON,35.15,50.69,LE PEN,34.2,49.31
90069_0001,26.68,MACRON,27.78,40.92,LE PEN,40.12,59.08
90070_0001,24.27,MACRON,33.63,49.36,LE PEN,34.5,50.64
90071_0001,23.78,MACRON,30.83,44.5,LE PEN,38.45,55.5
90072_0001,22.41,MACRON,29.32,40.25,LE PEN,43.53,59.75
90074_0001,17.02,MACRON,31.38,43.38,LE PEN,40.96,56.62
90075_0001,33.3,MACRON,35.97,58.7,LE PEN,25.31,41.3
90075_0002,20.98,MACRON,40.4,55.91,LE PEN,31.85,44.09
90075_0003,21.84,MACRON,39.95,56.95,LE PEN,30.2,43.05
90076_0001,22.64,MACRON,43.02,61.22,LE PEN,27.25,38.78
90077_0001,21.54,MACRON,31.71,42.39,LE PEN,43.09,57.61
90078_0001,20.83,MACRON,31.94,46.94,LE PEN,36.11,53.06
90079_0001,19.14,MACRON,31.25,43.96,LE PEN,39.84,56.04
90080_0001,21.98,MACRON,30.03,42.91,LE PEN,39.95,57.09
90081_0001,23.75,MACRON,28.4,40.24,LE PEN,42.17,59.76
90082_0001,14.64,MACRON,34.73,44.86,LE PEN,42.68,55.14
90083_0001,11.7,MACRON,31.91,39.47,LE PEN,48.94,60.53
90084_0001,15.04,MACRON,34.59,44.66,LE PEN,42.86,55.34
90085_0001,30.67,MACRON,13.33,19.61,LE PEN,54.67,80.39
90086_0001,17.11,MACRON,31.02,41.13,LE PEN,44.39,58.87
90087_0001,23.16,MACRON,35.82,50.72,LE PEN,34.81,49.28
90088_0001,22.03,MACRON,30.72,44.42,LE PEN,38.43,55.58
90089_0001,21.15,MACRON,31.17,43.75,LE PEN,40.08,56.25
90090_0001,19.89,MACRON,32.1,46.69,LE PEN,36.65,53.31
90091_0001,18.35,MACRON,36.49,50.0,LE PEN,36.49,50.0
90093_0001,23.82,MACRON,37.33,54.69,LE PEN,30.92,45.31
90094_0001,23.61,MACRON,38.73,55.3,LE PEN,31.3,44.7
90095_0001,17.32,MACRON,25.7,33.45,LE PEN,51.12,66.55
90096_0001,16.87,MACRON,30.86,40.76,LE PEN,44.86,59.24
90097_0001,21.13,MACRON,30.75,42.98,LE PEN,40.79,57.02
90098_0001,18.18,MACRON,38.5,55.38,LE PEN,31.02,44.62
90099_0001,30.7,MACRON,30.7,50.51,LE PEN,30.09,49.49
90099_0002,29.65,MACRON,30.19,46.9,LE PEN,34.18,53.1
90099_0003,25.0,MACRON,37.55,56.06,LE PEN,29.43,43.94
90099_0004,28.06,MACRON,33.88,51.63,LE PEN,31.73,48.37
90100_0001,12.99,MACRON,26.55,33.57,LE PEN,52.54,66.43
90101_0001,15.38,MACRON,21.03,26.97,LE PEN,56.92,73.03
90102_0001,15.75,MACRON,34.08,45.33,LE PEN,41.1,54.67
90103_0001,23.0,MACRON,37.23,53.35,LE PEN,32.55,46.65
90104_0001,17.39,MACRON,39.21,51.67,LE PEN,36.68,48.33
90105_0001,24.64,MACRON,23.91,37.5,LE PEN,39.86,62.5
91001_0001,18.97,MACRON,33.62,45.09,LE PEN,40.95,54.91
91016_0001,29.02,MACRON,30.35,46.03,LE PEN,35.59,53.97
91016_0002,34.32,MACRON,27.79,45.2,LE PEN,33.69,54.8
91016_0003,26.22,MACRON,28.82,42.74,LE PEN,38.62,57.26
91017_0001,20.28,MACRON,41.61,57.28,LE PEN,31.03,42.72
91021_0001,35.0,MACRON,38.64,64.81,LE PEN,20.98,35.19
91021_0002,31.86,MACRON,40.71,64.52,LE PEN,22.39,35.48
91021_0003,33.21,MACRON,36.73,59.22,LE PEN,25.29,40.78
91021_0004,31.55,MACRON,39.56,62.96,LE PEN,23.28,37.04
91021_0005,30.11,MACRON,41.76,66.2,LE PEN,21.32,33.8
91022_0001,11.21,MACRON,35.51,46.34,LE PEN,41.12,53.66
91027_0001,43.14,MACRON,34.4,66.4,LE PEN,17.4,33.6
91027_0002,30.26,MACRON,47.78,74.47,LE PEN,16.38,25.53
91027_0003,32.43,MACRON,40.67,65.02,LE PEN,21.88,34.98
91027_0004,37.5,MACRON,37.9,66.29,LE PEN,19.27,33.71
91027_0005,31.58,MACRON,38.49,60.76,LE PEN,24.86,39.24
91027_0006,31.19,MACRON,38.29,60.03,LE PEN,25.5,39.97
91027_0007,34.37,MACRON,33.75,55.62,LE PEN,26.93,44.38
91027_0008,37.82,MACRON,35.86,63.11,LE PEN,20.96,36.89
91027_0009,40.67,MACRON,40.05,75.7,LE PEN,12.85,24.3
91027_0010,35.35,MACRON,35.83,63.2,LE PEN,20.86,36.8
91027_0011,28.05,MACRON,44.96,69.48,LE PEN,19.75,30.52
91027_0012,27.2,MACRON,47.96,74.46,LE PEN,16.45,25.54
91027_0013,40.11,MACRON,36.6,66.88,LE PEN,18.13,33.12
91027_0014,31.08,MACRON,39.15,62.24,LE PEN,23.76,37.76
91027_0015,33.88,MACRON,42.57,69.98,LE PEN,18.26,30.02
91027_0016,27.15,MACRON,46.74,70.14,LE PEN,19.9,29.86
91027_0017,31.78,MACRON,41.85,65.26,LE PEN,22.27,34.74
91027_0018,31.26,MACRON,40.17,64.26,LE PEN,22.34,35.74
91035_0001,24.21,MACRON,35.71,51.72,LE PEN,33.33,48.28
91037_0001,20.99,MACRON,34.98,46.2,LE PEN,40.74,53.8
91038_0001,26.16,MACRON,37.99,57.51,LE PEN,28.07,42.49
91041_0001,19.41,MACRON,46.6,62.79,LE PEN,27.62,37.21
91044_0001,22.71,MACRON,47.46,66.15,LE PEN,24.28,33.85
91044_0002,17.85,MACRON,49.31,64.27,LE PEN,27.42,35.73
91044_0003,25.17,MACRON,39.14,56.04,LE PEN,30.71,43.96
91045_0001,23.41,MACRON,35.49,49.24,LE PEN,36.59,50.76
91045_0002,21.71,MACRON,40.23,55.66,LE PEN,32.05,44.34
91045_0003,25.27,MACRON,38.02,55.57,LE PEN,30.39,44.43
91045_0004,21.97,MACRON,38.87,55.12,LE PEN,31.64,44.88
91045_0005,25.85,MACRON,34.46,50.74,LE PEN,33.46,49.26
91047_0001,25.83,MACRON,33.12,48.28,LE PEN,35.48,51.72
91064_0001,22.77,MACRON,52.44,72.41,LE PEN,19.98,27.59
91064_0002,24.75,MACRON,53.66,74.61,LE PEN,18.26,25.39
